"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Nombre"
2012,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",23,"Sarrià",4
2012,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",23,"Sarrià",4
2012,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",23,"Sarrià",3
2012,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",23,"Sarrià",40
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",23,"Sarrià",21
2012,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",23,"Sarrià",4
2012,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",23,"Sarrià",7
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",23,"Sarrià",4
2012,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",23,"Sarrià",7
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",23,"Sarrià",5
2012,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",23,"Sarrià",4
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,"Sarrià-Sant Gervasi",23,"Sarrià",10
2012,8,"Nou Barris",45,"Porta",5,"Sarrià-Sant Gervasi",23,"Sarrià",6
2012,8,"Nou Barris",46,"el Turó de la Peira",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",47,"Can Peguera",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",23,"Sarrià",2
2012,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",23,"Sarrià",2
2012,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",23,"Sarrià",5
2012,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",23,"Sarrià",6
2012,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",23,"Sarrià",7
2012,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",23,"Sarrià",11
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",23,"Sarrià",3
2012,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",23,"Sarrià",9
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",23,"Sarrià",9
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",23,"Sarrià",3
2012,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",23,"Sarrià",7
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",23,"Sarrià",3
2012,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",23,"Sarrià",8
2012,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",23,"Sarrià",1
2012,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",23,"Sarrià",0
2012,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",7
2012,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",8
2012,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",6
2012,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",6
2012,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",37
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",18
2012,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",15
2012,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2012,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10
2012,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",34
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",11
2012,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",16
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",120
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",207
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",63
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",115
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",32
2012,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",6
2012,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",6
2012,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10
2012,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",14
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",7
2012,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5
2012,8,"Nou Barris",45,"Porta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,8,"Nou Barris",46,"el Turó de la Peira",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",47,"Can Peguera",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",6
2012,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",4
2012,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2
2012,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1
2012,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",3
2012,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",0
2012,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",18
2012,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",21
2012,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",16
2012,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",24
2012,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",36
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",34
2012,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",17
2012,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2012,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2012,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",6
2012,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10
2012,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",23
2012,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",25
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",68
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",104
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",302
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",141
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",157
2012,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",49
2012,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2012,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",14
2012,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",6
2012,7,"Horta-Guinardó",34,"Can Baró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8
2012,7,"Horta-Guinardó",35,"el Guinardó",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2012,7,"Horta-Guinardó",37,"el Carmel",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2012,7,"Horta-Guinardó",38,"la Teixonera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2012,7,"Horta-Guinardó",40,"Montbau",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,7,"Horta-Guinardó",42,"la Clota",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,7,"Horta-Guinardó",43,"Horta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,8,"Nou Barris",45,"Porta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,8,"Nou Barris",46,"el Turó de la Peira",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2012,8,"Nou Barris",47,"Can Peguera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,8,"Nou Barris",48,"la Guineueta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2012,8,"Nou Barris",49,"Canyelles",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,8,"Nou Barris",50,"les Roquetes",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,8,"Nou Barris",51,"Verdun",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,8,"Nou Barris",52,"la Prosperitat",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,8,"Nou Barris",53,"la Trinitat Nova",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2012,8,"Nou Barris",54,"Torre Baró",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,8,"Nou Barris",55,"Ciutat Meridiana",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,8,"Nou Barris",56,"Vallbona",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2
2012,9,"Sant Andreu",57,"la Trinitat Vella",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2012,9,"Sant Andreu",58,"Baró de Viver",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,9,"Sant Andreu",59,"el Bon Pastor",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,9,"Sant Andreu",60,"Sant Andreu",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",16
2012,9,"Sant Andreu",61,"la Sagrera",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",3
2012,9,"Sant Andreu",62,"el Congrés i els Indians",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2012,9,"Sant Andreu",63,"Navas",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",7
2012,10,"Sant Martí",65,"el Clot",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",6
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",9
2012,10,"Sant Martí",68,"el Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",9
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",8
2012,10,"Sant Martí",70,"el Besòs i el Maresme",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",9
2012,10,"Sant Martí",71,"Provençals del Poblenou",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,10,"Sant Martí",72,"Sant Martí de Provençals",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",4
2012,10,"Sant Martí",73,"la Verneda i la Pau",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1
2012,99,"No consta",99,"No consta",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",0
2012,1,"Ciutat Vella",1,"el Raval",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",21
2012,1,"Ciutat Vella",2,"el Barri Gòtic",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",9
2012,1,"Ciutat Vella",3,"la Barceloneta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",27
2012,2,"Eixample",5,"el Fort Pienc",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",19
2012,2,"Eixample",6,"la Sagrada Família",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51
2012,2,"Eixample",7,"la Dreta de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",99
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",128
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77
2012,2,"Eixample",10,"Sant Antoni",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",30
2012,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",20
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",0
2012,3,"Sants-Montjuïc",13,"la Marina de Port",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",7
2012,3,"Sants-Montjuïc",15,"Hostafrancs",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",15
2012,3,"Sants-Montjuïc",16,"la Bordeta",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",4
2012,3,"Sants-Montjuïc",17,"Sants - Badal",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",17
2012,3,"Sants-Montjuïc",18,"Sants",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",23
2012,4,"Les Corts",19,"les Corts",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",80
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",24
2012,4,"Les Corts",21,"Pedralbes",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",16
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",97
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",114
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",160
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",602
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",132
2012,6,"Gràcia",28,"Vallcarca i els Penitents",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",15
2012,6,"Gràcia",29,"el Coll",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",6
2012,6,"Gràcia",30,"la Salut",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",14
2012,6,"Gràcia",31,"la Vila de Gràcia",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",140
